date,breed,group,popularity_rank,height_avg,weight_avg,lifeexp_avg,energy_level,trainability_level,shedding_level,demeanor_level,baseline_pop_index,popularity_index,monthly_registrations
2018-07-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,81.56,44
2018-08-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,77.07,36
2018-09-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,72.69,33
2018-10-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,68.43,40
2018-11-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,67.33,38
2018-12-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,69.26,32
2019-01-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,73.56,28
2019-02-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,76.29,31
2019-03-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,83.02,41
2019-04-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,85.77,31
2019-05-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,85.97,40
2019-06-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,84.25,41
2019-07-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,81.79,42
2019-08-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,77.02,41
2019-09-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,71.31,36
2019-10-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,68.05,31
2019-11-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,66.65,25
2019-12-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,69.01,32
2020-01-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,72.28,29
2020-02-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,77.15,28
2020-03-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,80.4,40
2020-04-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,84.49,43
2020-05-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,85.2,43
2020-06-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,83.23,45
2020-07-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,79.73,34
2020-08-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,75.04,37
2020-09-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,71.15,40
2020-10-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,69.08,28
2020-11-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,66.96,33
2020-12-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,68.47,29
2021-01-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,71.19,29
2021-02-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,75.02,34
2021-03-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,79.97,36
2021-04-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,83.14,37
2021-05-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,84.77,42
2021-06-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,83.51,41
2021-07-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,79.97,34
2021-08-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,75.58,39
2021-09-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,73.88,40
2021-10-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,70.42,37
2021-11-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,68.89,27
2021-12-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,69.83,39
2022-01-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,72.51,36
2022-02-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,76.14,36
2022-03-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,83.81,36
2022-04-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,86.74,49
2022-05-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,87.39,40
2022-06-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,84.23,49
2022-07-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,80.16,37
2022-08-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,76.26,40
2022-09-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,72.77,39
2022-10-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,69.76,29
2022-11-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,67.35,40
2022-12-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,68.31,38
2023-01-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,72.04,29
2023-02-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,74.75,48
2023-03-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,81.48,41
2023-04-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,83.88,36
2023-05-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,84.42,32
2023-06-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,82.4,48
2023-07-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,80.09,40
2023-08-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,75.3,27
2023-09-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,70.6,31
2023-10-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,69.27,33
2023-11-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,68.35,41
2023-12-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,69.35,38
2024-01-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,71.53,35
2024-02-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,76.38,36
2024-03-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,80.55,42
2024-04-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,83.86,42
2024-05-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,82.92,34
2024-06-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,82.22,40
2024-07-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,77.84,45
2024-08-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,75.18,36
2024-09-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,71.09,34
2024-10-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,67.76,24
2024-11-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,67.09,20
2024-12-01,Akita,Working Group,47,66.04,45.36,11.5,4,5,3,3,75.92,66.77,33
2018-01-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,66.47,40
2018-02-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,70.63,37
2018-03-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,74.35,33
2018-04-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,77.08,32
2018-05-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,76.66,31
2018-06-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,76.53,37
2018-07-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,73.58,35
2018-08-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,70.07,26
2018-09-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,68.35,29
2018-10-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,63.01,23
2018-11-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,64.13,29
2018-12-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,64.3,29
2019-01-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,67.42,27
2019-02-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,70.9,28
2019-03-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,74.22,35
2019-04-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,77.29,46
2019-05-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,77.92,32
2019-06-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,77.88,43
2019-07-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,74.64,31
2019-08-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,70.76,40
2019-09-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,67.43,38
2019-10-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,64.98,32
2019-11-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,65.45,40
2019-12-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,66.67,32
2020-01-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,69.66,32
2020-02-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,71.44,34
2020-03-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,76.57,42
2020-04-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,80.37,47
2020-05-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,79.51,31
2020-06-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,79.32,36
2020-07-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,74.58,30
2020-08-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,70.21,34
2020-09-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,66.47,36
2020-10-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,63.57,26
2020-11-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,63.91,30
2020-12-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,65.87,28
2021-01-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,68.16,29
2021-02-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,72.3,27
2021-03-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,76.37,40
2021-04-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,78.19,43
2021-05-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,79.1,24
2021-06-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,76.68,41
2021-07-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,74.21,30
2021-08-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,70.41,29
2021-09-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,67.48,30
2021-10-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,65.97,36
2021-11-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,66.63,25
2021-12-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,66.54,34
2022-01-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,68.01,30
2022-02-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,73.06,36
2022-03-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,77.93,30
2022-04-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,80.03,42
2022-05-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,80.12,39
2022-06-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,78.7,36
2022-07-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,76.24,30
2022-08-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,70.74,29
2022-09-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,67.96,39
2022-10-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,63.79,34
2022-11-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,62.25,32
2022-12-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,64.1,38
2023-01-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,66.68,28
2023-02-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,72.69,46
2023-03-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,75.86,42
2023-04-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,78.25,49
2023-05-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,78.26,37
2023-06-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,76.52,38
2023-07-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,74.95,30
2023-08-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,72.12,29
2023-09-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,67.77,30
2023-10-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,65.37,30
2023-11-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,63.52,32
2023-12-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,64.44,31
2024-01-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,68.7,29
2024-02-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,71.49,37
2024-03-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,76.05,33
2024-04-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,79.08,27
2024-05-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,79.57,30
2024-06-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,79.16,36
2024-07-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,77.57,28
2024-08-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,71.49,35
2024-09-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,68.66,35
2024-10-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,64.88,34
2024-11-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,61.87,28
2024-12-01,Alaskan Malamute,Working Group,58,60.96,36.29,12.0,4,3,3,4,70.16,63.16,28
2018-01-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,41.43,21
2018-02-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,46.53,19
2018-03-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,50.32,13
2018-04-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,54.98,30
2018-05-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,54.19,24
2018-06-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,51.76,27
2018-07-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,49.71,18
2018-08-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,44.65,20
2018-09-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,41.38,15
2018-10-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,38.57,13
2018-11-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,38.6,12
2018-12-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,38.48,14
2019-01-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,40.95,25
2019-02-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,45.56,20
2019-03-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,48.75,21
2019-04-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,51.72,15
2019-05-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,53.16,33
2019-06-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,51.98,20
2019-07-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,48.18,27
2019-08-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,46.34,22
2019-09-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,40.9,22
2019-10-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,37.76,21
2019-11-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,38.67,20
2019-12-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,37.78,23
2020-01-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,42.56,20
2020-02-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,47.71,20
2020-03-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,53.54,16
2020-04-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,54.49,25
2020-05-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,54.49,22
2020-06-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,50.96,19
2020-07-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,47.59,24
2020-08-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,44.28,17
2020-09-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,40.56,19
2020-10-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,36.59,18
2020-11-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,35.9,13
2020-12-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,37.3,13
2021-01-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,41.29,14
2021-02-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,45.86,27
2021-03-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,48.89,21
2021-04-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,52.73,33
2021-05-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,53.95,21
2021-06-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,52.81,29
2021-07-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,48.32,20
2021-08-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,43.88,20
2021-09-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,41.24,15
2021-10-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,37.37,20
2021-11-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,35.32,19
2021-12-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,36.17,25
2022-01-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,39.67,16
2022-02-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,43.46,27
2022-03-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,48.89,22
2022-04-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,52.12,24
2022-05-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,53.24,31
2022-06-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,51.28,26
2022-07-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,49.88,36
2022-08-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,45.91,23
2022-09-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,42.86,20
2022-10-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,41.21,21
2022-11-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,38.33,19
2022-12-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,38.46,22
2023-01-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,41.49,20
2023-02-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,46.04,25
2023-03-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,51.16,16
2023-04-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,52.5,24
2023-05-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,52.34,25
2023-06-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,51.66,28
2023-07-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,47.59,16
2023-08-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,44.66,27
2023-09-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,42.97,27
2023-10-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,41.83,17
2023-11-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,39.07,26
2023-12-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,38.11,26
2024-01-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,41.82,16
2024-02-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,43.19,26
2024-03-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,49.4,21
2024-04-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,52.3,25
2024-05-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,51.68,19
2024-06-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,50.69,19
2024-07-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,48.4,20
2024-08-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,44.03,27
2024-09-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,39.22,22
2024-10-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,37.75,19
2024-11-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,36.58,17
2024-12-01,American Bulldog,Foundation Stock Service,96,57.15,36.29,11.0,4,3,3,3,50.26,37.85,11
2018-01-01,American English Coonhound,Hound Group,175,62.23,24.95,11.5,4,3,3,3,8.9,4.75,3
2018-02-01,American English Coonhound,Hound Group,175,62.23,24.95,11.5,4,3,3,3,8.9,10.14,1
2018-03-01,American English Coonhound,Hound Group,175,62.23,24.95,11.5,4,3,3,3,8.9,14.84,8
2018-04-01,American English Coonhound,Hound Group,175,62.23,24.95,11.5,4,3,3,3,8.9,16.77,8
2018-05-01,American English Coonhound,Hound Group,175,62.23,24.95,11.5,4,3,3,3,8.9,17.81,8
2018-06-01,American English Coonhound,Hound Group,175,62.23,24.95,11.5,4,3,3,3,8.9,16.36,5
2018-07-01,American English Coonhound,Hound Group,175,62.23,24.95,11.5,4,3,3,3,8.9,12.38,2
2018-08-01,American English Coonhound,Hound Group,175,62.23,24.95,11.5,4,3,3,3,8.9,8.65,4
2018-09-01,American English Coonhound,Hound Group,175,62.23,24.95,11.5,4,3,3,3,8.9,4.69,3
2018-10-01,American English Coonhound,Hound Group,175,62.23,24.95,11.5,4,3,3,3,8.9,2.7,2
2018-11-01,American English Coonhound,Hound Group,175,62.23,24.95,11.5,4,3,3,3,8.9,1.0,1
2018-12-01,American English Coonhound,Hound Group,175,62.23,24.95,11.5,4,3,3,3,8.9,3.02,3
2019-01-01,American English Coonhound,Hound Group,175,62.23,24.95,11.5,4,3,3,3,8.9,7.61,5
2019-02-01,American English Coonhound,Hound Group,175,62.23,24.95,11.5,4,3,3,3,8.9,11.98,7
2019-03-01,American English Coonhound,Hound Group,175,62.23,24.95,11.5,4,3,3,3,8.9,14.21,3
2019-04-01,American English Coonhound,Hound Group,175,62.23,24.95,11.5,4,3,3,3,8.9,16.86,9
2019-05-01,American English Coonhound,Hound Group,175,62.23,24.95,11.5,4,3,3,3,8.9,16.65,6
