date,breed,group,region,height_avg,weight_avg,lifeexp_avg,energy_level,trainability_level,shedding_level,family_friendliness,popularity_index,monthly_registrations,google_search_index,vet_incidents_per_1k,adoption_rate,complaints_per_1k
2020-10-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,60.62,24,64.34,5.44,0.814,6.06
2020-11-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,60.08,20,63.86,6.39,0.759,6.8
2020-12-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,61.65,27,62.97,6.14,0.819,6.19
2021-01-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,63.08,28,65.91,6.7,0.826,5.09
2021-02-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,67.64,30,72.55,5.87,0.919,3.32
2021-03-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,71.75,32,72.9,5.97,0.933,6.19
2021-04-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,74.65,31,79.37,6.89,0.976,4.01
2021-05-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,75.33,25,77.82,6.87,0.978,4.38
2021-06-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,73.97,33,77.45,4.78,0.968,5.82
2021-07-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,70.62,26,73.51,6.02,0.915,4.25
2021-08-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,66.41,18,71.34,5.97,0.882,4.42
2021-09-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,62.37,29,67.69,7.17,0.807,5.86
2021-10-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,59.73,21,66.01,5.06,0.779,6.07
2021-11-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,59.16,27,61.54,5.24,0.764,6.55
2021-12-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,60.86,24,62.31,6.45,0.775,6.25
2022-01-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,62.23,25,64.72,5.85,0.806,6.7
2022-02-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,66.77,36,71.4,6.0,0.875,4.22
2022-03-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,70.93,27,75.85,5.87,0.936,4.21
2022-04-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,74.04,25,76.51,4.33,0.95,5.26
2022-05-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,74.96,34,76.36,4.57,0.961,4.91
2022-06-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,73.5,30,75.7,6.45,0.943,7.15
2022-07-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,70.13,29,73.9,6.03,0.931,3.62
2022-08-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,66.18,25,70.76,5.91,0.883,5.35
2022-09-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,62.11,35,64.7,5.24,0.82,5.5
2022-10-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,59.37,26,64.06,6.23,0.746,5.69
2022-11-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,58.86,22,63.35,5.24,0.743,7.69
2022-12-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,60.36,18,65.43,5.56,0.79,6.22
2023-01-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,61.66,22,64.03,5.86,0.782,7.38
2023-02-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,66.3,30,68.63,5.36,0.885,4.74
2023-03-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,70.69,30,72.66,5.88,0.922,5.21
2023-04-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,73.77,30,78.01,6.02,0.957,5.03
2023-05-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,74.9,38,79.45,5.66,0.937,3.02
2023-06-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,73.48,30,78.19,5.33,0.962,3.97
2023-07-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,70.15,21,70.67,6.62,0.927,5.11
2023-08-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,65.95,29,68.57,4.97,0.873,3.25
2023-09-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,61.91,22,65.85,4.1,0.81,4.99
2023-10-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,59.2,30,64.2,5.89,0.764,5.04
2023-11-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,58.75,27,62.79,5.67,0.75,6.55
2023-12-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,60.12,29,64.81,5.36,0.765,8.88
2024-01-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,61.63,20,63.86,6.4,0.815,6.43
2024-02-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,66.1,29,67.07,5.71,0.864,4.23
2024-03-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,70.54,34,71.45,3.82,0.928,4.55
2024-04-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,73.7,29,77.28,4.17,0.972,4.19
2024-05-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,74.75,27,75.57,5.86,0.971,4.8
2024-06-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,73.48,31,79.22,6.07,0.949,4.86
2024-07-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,70.09,27,72.25,5.21,0.914,3.98
2024-08-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,65.87,32,70.68,5.55,0.89,3.58
2024-09-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,62.04,17,65.47,5.51,0.813,6.42
2024-10-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,59.26,27,63.62,5.58,0.756,7.33
2024-11-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,58.67,24,60.88,6.1,0.733,6.05
2024-12-01,Airedale Terrier,Terrier Group,Noroeste,58.42,27.22,12.5,3,5,3,4,60.39,26,65.24,5.86,0.796,5.96
2018-01-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,58.62,15,60.56,9.92,0.742,5.84
2018-02-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,63.23,33,67.46,8.83,0.81,6.6
2018-03-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,67.51,29,69.4,9.65,0.871,4.26
2018-04-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,70.71,30,73.77,9.05,0.913,5.97
2018-05-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,71.47,22,73.26,9.39,0.913,5.37
2018-06-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,69.91,24,73.39,10.4,0.893,6.39
2018-07-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,66.84,35,69.37,10.21,0.878,6.07
2018-08-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,62.52,15,68.04,9.53,0.815,5.94
2018-09-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,58.4,29,59.76,8.88,0.716,7.93
2018-10-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,55.62,23,60.8,10.07,0.647,9.6
2018-11-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,55.05,26,59.09,11.13,0.644,8.52
2018-12-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,56.49,29,60.36,10.68,0.678,6.73
2019-01-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,58.08,22,60.38,8.96,0.715,6.03
2019-02-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,62.66,33,65.79,9.35,0.812,4.9
2019-03-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,66.96,29,69.48,8.71,0.855,3.85
2019-04-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,70.07,32,72.11,10.99,0.922,6.27
2019-05-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,70.99,36,74.17,9.28,0.918,5.73
2019-06-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,69.56,34,71.5,10.24,0.889,2.69
2019-07-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,66.4,33,70.88,10.39,0.854,5.8
2019-08-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,62.39,28,66.71,11.19,0.804,6.44
2019-09-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,58.34,23,60.26,9.94,0.717,7.04
2019-10-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,55.5,29,59.03,8.24,0.647,7.74
2019-11-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,55.14,32,56.52,9.12,0.635,9.62
2019-12-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,56.78,23,58.33,9.51,0.699,9.09
2020-01-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,58.18,18,64.95,10.23,0.714,5.71
2020-02-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,62.83,27,62.83,9.65,0.818,4.96
2020-03-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,67.3,26,69.27,9.67,0.871,4.47
2020-04-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,70.26,32,72.13,9.59,0.917,4.16
2020-05-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,71.28,35,73.97,10.24,0.909,4.54
2020-06-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,69.98,24,69.93,10.22,0.904,4.98
2020-07-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,66.68,27,70.59,9.84,0.875,4.43
2020-08-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,62.5,27,65.53,10.65,0.815,5.69
2020-09-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,58.51,21,62.64,8.88,0.727,7.45
2020-10-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,56.07,26,60.04,9.93,0.668,8.61
2020-11-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,55.19,21,56.43,9.18,0.64,7.07
2020-12-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,56.55,25,57.11,10.78,0.675,6.78
2021-01-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,58.12,24,62.91,8.95,0.705,6.8
2021-02-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,62.58,30,67.19,9.08,0.79,4.96
2021-03-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,67.25,26,69.72,9.46,0.875,4.29
2021-04-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,70.2,36,72.32,10.46,0.904,5.01
2021-05-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,71.17,36,74.01,9.47,0.925,4.6
2021-06-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,69.63,19,71.98,10.46,0.924,4.38
2021-07-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,66.43,21,68.9,9.01,0.859,6.62
2021-08-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,62.57,21,67.06,11.27,0.783,6.39
2021-09-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,58.61,20,60.73,10.46,0.753,6.36
2021-10-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,56.17,25,58.68,10.57,0.65,8.44
2021-11-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,55.64,25,58.51,8.17,0.637,7.45
2021-12-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,57.11,20,62.33,8.6,0.684,8.88
2022-01-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,58.31,31,62.44,11.06,0.721,6.81
2022-02-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,63.0,29,64.6,10.63,0.801,6.44
2022-03-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,67.44,24,70.34,10.0,0.895,5.32
2022-04-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,70.46,31,72.24,9.2,0.906,5.25
2022-05-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,71.24,42,73.2,8.9,0.933,4.28
2022-06-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,69.95,24,71.84,8.23,0.895,5.47
2022-07-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,66.84,38,67.42,10.25,0.854,5.67
2022-08-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,62.86,33,65.25,8.28,0.81,6.33
2022-09-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,58.9,23,61.31,10.65,0.708,8.28
2022-10-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,56.05,27,59.24,10.25,0.669,7.15
2022-11-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,55.37,23,59.18,9.85,0.662,7.34
2022-12-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,56.99,26,61.17,10.05,0.701,8.83
2023-01-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,58.43,24,60.11,10.69,0.693,4.99
2023-02-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,62.87,33,64.84,9.58,0.819,5.77
2023-03-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,67.23,27,69.5,10.48,0.881,4.52
2023-04-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,70.19,27,72.08,10.23,0.896,4.83
2023-05-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,71.08,28,74.4,9.63,0.886,5.85
2023-06-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,69.73,27,73.48,10.09,0.888,2.51
2023-07-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,66.44,34,69.65,9.23,0.869,5.29
2023-08-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,62.0,32,63.71,10.03,0.814,5.68
2023-09-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,57.92,30,60.28,9.96,0.697,6.97
2023-10-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,55.6,23,59.47,9.54,0.654,6.25
2023-11-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,54.86,16,58.39,10.59,0.622,3.89
2023-12-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,56.54,18,59.63,10.53,0.683,8.15
2024-01-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,58.0,23,59.99,10.62,0.703,7.38
2024-02-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,62.38,27,63.9,8.23,0.782,7.94
2024-03-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,66.7,28,73.15,9.86,0.864,5.84
2024-04-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,69.94,37,72.84,9.1,0.893,4.9
2024-05-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,70.91,32,76.38,9.48,0.903,5.72
2024-06-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,69.44,31,73.69,8.73,0.894,5.69
2024-07-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,66.11,23,68.22,9.32,0.861,6.2
2024-08-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,61.91,31,61.89,9.44,0.795,8.19
2024-09-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,57.91,31,59.99,8.89,0.718,7.06
2024-10-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,55.39,25,55.51,10.04,0.66,9.2
2024-11-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,54.76,34,57.86,9.45,0.614,6.26
2024-12-01,Akita,Working Group,Centro,66.04,45.36,11.5,4,5,3,3,56.58,31,58.8,10.77,0.694,7.18
2018-01-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,55.34,26,58.67,7.61,0.676,7.82
2018-02-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,59.81,32,64.0,8.22,0.765,6.33
2018-03-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,64.18,27,67.55,8.48,0.834,3.2
2018-04-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,67.15,21,68.56,7.51,0.885,4.02
2018-05-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,68.23,24,73.62,9.84,0.897,4.77
2018-06-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,66.81,42,71.76,9.42,0.882,4.6
2018-07-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,63.71,29,65.72,8.47,0.833,5.98
2018-08-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,59.29,24,64.98,8.49,0.745,6.95
2018-09-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,55.13,24,61.66,7.32,0.664,7.68
2018-10-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,52.62,18,54.8,7.33,0.583,7.25
2018-11-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,52.0,24,56.47,8.45,0.572,6.04
2018-12-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,53.64,18,57.12,7.65,0.628,7.43
2019-01-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,54.88,26,60.16,7.75,0.661,9.44
2019-02-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,59.32,20,62.95,8.74,0.752,7.01
2019-03-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,63.67,21,68.71,6.92,0.84,6.03
2019-04-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,66.9,27,69.23,9.42,0.897,4.53
2019-05-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,67.87,27,72.12,8.58,0.916,5.37
2019-06-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,66.62,28,68.48,9.64,0.888,5.44
2019-07-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,63.39,27,64.66,7.51,0.823,5.18
2019-08-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,59.06,17,62.56,7.95,0.756,6.87
2019-09-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,55.11,24,61.77,8.92,0.664,7.29
2019-10-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,52.41,20,56.21,7.64,0.58,7.89
2019-11-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,51.69,25,57.18,9.89,0.568,9.34
2019-12-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,53.43,19,57.11,8.29,0.608,8.26
2020-01-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,54.87,21,59.1,7.74,0.651,8.24
2020-02-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,59.42,31,64.24,7.71,0.776,6.42
2020-03-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,63.93,28,67.74,7.56,0.847,4.61
2020-04-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,67.04,31,67.06,7.74,0.872,5.53
2020-05-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,67.94,21,72.14,7.39,0.89,5.18
2020-06-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,66.35,28,67.36,8.17,0.883,4.79
2020-07-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,63.05,23,70.31,8.73,0.828,4.42
2020-08-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,58.71,34,63.54,10.03,0.75,7.65
2020-09-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,54.82,22,58.81,8.98,0.665,4.07
2020-10-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,52.09,20,56.4,10.3,0.585,6.79
2020-11-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,51.2,25,56.55,8.39,0.561,9.95
2020-12-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,52.96,16,57.84,8.41,0.589,7.32
2021-01-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,54.25,26,59.01,7.61,0.635,7.99
2021-02-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,58.72,29,62.4,7.97,0.749,8.18
2021-03-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,63.07,24,66.57,8.38,0.82,6.48
2021-04-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,66.13,23,69.58,8.06,0.846,6.7
2021-05-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,67.24,29,70.85,7.76,0.893,4.62
2021-06-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,65.8,27,67.57,8.83,0.869,5.91
2021-07-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,62.6,24,67.14,8.38,0.818,6.01
2021-08-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,58.21,27,63.1,8.06,0.747,4.38
2021-09-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,54.38,28,59.56,7.57,0.643,6.68
2021-10-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,51.83,26,57.2,8.87,0.547,8.03
2021-11-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,51.22,24,53.4,8.8,0.558,7.39
2021-12-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,52.8,18,55.12,8.28,0.589,6.22
2022-01-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,54.32,23,58.67,8.08,0.644,7.24
2022-02-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,58.83,27,62.3,6.72,0.771,6.17
2022-03-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,63.14,26,66.26,8.11,0.842,6.42
2022-04-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,66.23,31,71.22,8.14,0.885,4.22
2022-05-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,67.3,32,73.74,9.25,0.898,6.6
2022-06-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,66.01,30,70.82,9.08,0.872,4.56
2022-07-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,62.8,29,67.17,8.57,0.84,6.27
2022-08-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,58.81,20,60.8,7.55,0.749,7.63
2022-09-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,54.72,25,56.7,8.6,0.633,8.84
2022-10-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,51.95,34,53.47,8.81,0.578,8.36
2022-11-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,51.24,23,56.89,8.45,0.562,9.42
2022-12-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,52.84,19,55.75,9.48,0.622,7.43
2023-01-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,54.48,20,59.32,8.5,0.651,6.65
2023-02-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,58.96,25,64.72,8.17,0.776,5.63
2023-03-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,63.34,24,68.17,8.02,0.824,5.6
2023-04-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,66.48,32,67.77,8.38,0.868,4.68
2023-05-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,67.37,17,73.03,8.87,0.913,4.65
2023-06-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,65.88,35,69.12,8.88,0.873,4.84
2023-07-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,62.49,26,64.24,9.43,0.825,6.13
2023-08-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,58.16,32,62.56,8.4,0.754,6.6
2023-09-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,54.28,36,58.72,8.34,0.649,7.48
2023-10-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,51.44,17,57.18,7.6,0.579,7.32
2023-11-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,50.7,21,53.25,8.79,0.554,7.71
2023-12-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,52.18,20,56.57,8.33,0.569,8.93
2024-01-01,Alaskan Malamute,Working Group,Sureste,60.96,36.29,12.0,4,3,3,4,53.7,22,56.0,8.96,0.611,9.97
